Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22,175.9404754638672,134.25,128.46580505371094,318.7790832519531,233.19000244140625,176.38719824747957,135.64999389648438,129.6600920991953,322.357755817273,240.82000732421875,174.96761015656983,133.72999572753906,127.70942680168035,317.790498336927,229.5500030517578,175.77171419662545,135.0800018310547,127.89850997505022,321.78438984101354,240.25,42084200,32935100,22067500,16102000,130597900
2023-08-23,179.8022003173828,135.52000427246094,131.7401580810547,323.2672424316406,236.86000061035156,180.2290795956185,135.9499969482422,132.77521810347412,325.44214114565574,238.97999572753906,177.0325064942749,133.22000122070312,129.25205347010368,319.76764365334907,229.2899932861328,177.22112651388355,134.5,129.56057601207195,320.1235498834675,229.33999633789062,52722800,42801000,27819700,21166400,101077600
2023-08-24,175.0966796875,131.83999633789062,129.1624755859375,316.3175048828125,230.0399932861328,179.78233860000068,136.77999877929688,133.6112075089515,329.1790038104103,238.9199981689453,174.72936147404116,131.8300018310547,128.95348331867828,316.3076093798751,228.17999267578125,179.355459364837,136.39999389648438,133.3126319409684,329.05048294908903,238.66000366210938,54945800,43646300,28500700,23281400,99777400
2023-08-25,177.3104705810547,133.25999450683594,129.2620086669922,319.2931213378906,238.58999633789062,177.84653498588997,133.8699951171875,130.13781111641472,321.6459277591277,239.0,174.54077671849547,130.5800018310547,126.64451789723837,315.16081405176266,230.35000610351562,176.08942405220765,132.47000122070312,128.92361491657198,317.8003486742055,231.30999755859375,51449600,44147500,26762900,21684100,106612200
2023-08-28,178.87896728515625,133.13999938964844,130.38662719726562,320.0049133300781,238.82000732421875,179.27605088665493,133.9499969482422,131.90934598829682,322.42692799992096,244.3800048828125,177.25090028258217,131.85000610351562,129.52077166131835,318.0475045559713,235.35000610351562,178.77968881089737,133.77999877929688,130.68520278468424,321.9425310997952,242.5800018310547,43820700,34108400,20543300,14808500,107673700
2023-08-29,182.78036499023438,134.91000366210938,133.9296875,324.6611328125,257.17999267578125,183.55468861261488,135.13999938964844,135.92017096898465,325.22463338047504,257.4800109863281,178.19398428109324,133.25,131.61077243629086,318.2056753742059,237.77000427246094,178.3925260808221,133.3800048828125,131.61077243629086,318.2056753742059,238.5800018310547,53003900,38646100,43075600,19284600,134047600
2023-08-30,186.28466796875,135.07000732421875,135.23345947265625,325.03680419921875,256.8999938964844,186.48322490340712,135.67999267578125,135.6315501147355,326.0451498323158,260.510009765625,183.39585240180426,133.9199981689453,133.43207426004315,322.72351939208045,250.58999633789062,183.59439418869403,134.92999267578125,134.1386874276615,324.9181788505266,254.1999969482422,60813900,36137000,28315800,15222100,121988400
2023-08-31,186.5030517578125,138.00999450683594,135.52206420898438,324.01861572265625,258.0799865722656,187.7439567493299,138.7899932861328,137.34335839261985,327.1326523087655,261.17999267578125,186.1158900063697,135.0,135.1438674929622,323.0497916021966,255.0500030517578,186.47327124983738,135.05999755859375,135.36282188790307,325.44218047674366,255.97999572753906,60794500,58781300,30053800,26411000,108861700
2023-09-01,188.0814971923828,138.1199951171875,135.01449584960938,324.9082946777344,245.00999450683594,188.538141753245,139.9600067138672,136.80593398907862,328.2002688955857,259.0799865722656,186.91007498628073,136.8800048828125,134.2083524833941,323.04975036551434,242.00999450683594,188.11127770079705,139.4600067138672,136.80593398907862,327.5280384500807,257.260009765625,45732600,40948300,21524600,14931200,132272500
2023-09-05,188.3197479248047,137.27000427246094,135.1239776611328,329.7424621582031,256.489990234375,188.5977094450193,137.8000030517578,135.77087872900177,331.02764055502126,258.0,186.24495831042893,135.82000732421875,133.93963753997775,324.9082979662232,244.86000061035156,186.91008160149724,137.72999572753906,134.7955460588322,325.2444131923776,245.0,45280000,40636700,19403100,18553900,129469600
2023-09-06,181.57916259765625,135.36000061035156,133.82022094726562,329.0801696777344,251.9199981689453,187.47594597496703,137.4499969482422,135.88036360473524,330.6421206560539,255.38999938964844,180.14963751857883,134.61000061035156,133.03397141020704,326.41097819074616,245.05999755859375,187.02920802693,136.32000732421875,135.37279574679286,329.57446216279004,255.13999938964844,81755800,41785500,18684500,17535800,116959800
2023-09-07,176.26808166503906,137.85000610351562,134.61639404296875,326.1440124511719,251.49000549316406,176.91336139268128,138.02999877929688,134.93487869329522,329.2778093480337,252.80999755859375,172.27732670257566,133.16000366210938,132.3173880233416,325.27405300686524,243.27000427246094,173.90539355501954,133.89999389648438,132.95434213781053,327.50826429163334,245.07000732421875,112488800,48498900,18844300,18381000,115312900
2023-09-08,176.88356018066406,138.22999572753906,135.7310791015625,330.4542236328125,248.5,178.92858440411607,138.85000610351562,136.00974558565406,332.3226633487049,256.5199890136719,176.4963984153427,136.75,134.2083603898534,325.69913325335335,246.6699981689453,177.05233659559462,136.86000061035156,134.2680724669895,326.32194649198414,251.22000122070312,65551300,38348200,23558300,19530100,118367700
2023-09-11,178.05499267578125,143.10000610351562,136.2685089111328,334.0823669433594,273.5799865722656,178.98815574028976,143.6199951171875,136.825841903566,334.5568985327326,274.8500061035156,176.04968578063105,138.63999938964844,135.143880788854,331.60100931332755,260.6099853515625,178.75983344187836,138.75,135.8903121579024,333.39034548000865,264.2699890136719,58953100,56764500,20763400,16583300,174667900
2023-09-12,175.0172576904297,141.22999572753906,134.69601440429688,327.9827880859375,267.4800109863281,178.81939272059032,143.0,136.21873306242523,332.94550339059816,278.3900146484375,173.5480302988034,140.61000061035156,134.54673421670935,327.69612019842117,266.6000061035156,178.18404991763566,142.32000732421875,135.6116349892628,331.9865748697913,270.760009765625,90370200,42668500,18405500,17565500,135999900
2023-09-13,172.94247436523438,144.85000610351562,136.0595245361328,332.2238464355469,271.29998779296875,176.00998823848755,144.97999572753906,136.2486077375473,333.0048369712179,274.9800109863281,172.7141369128852,140.8699951171875,133.5116925587083,327.38968185551636,268.1000061035156,175.22572770658326,140.9499969482422,134.4472223587194,327.5280680565873,270.07000732421875,84267900,60465200,20749500,16544400,111673700
2023-09-14,174.46131896972656,144.72000122070312,137.44290161132812,334.8337097167969,276.0400085449219,174.8187002110415,145.86000061035156,138.0400375924637,336.9690265009899,276.7099914550781,172.31703152183695,142.9499969482422,135.59175121605634,332.7280191029121,270.4200134277344,172.7339737787434,145.0800018310547,136.94528070062265,335.27855480966366,271.32000732421875,60895800,64033600,24751000,20267000,107709800
2023-09-15,173.7366180419922,140.38999938964844,136.7462158203125,326.4504699707031,274.3900146484375,175.2157822233053,143.57000732421875,137.86089695130053,333.5485015094664,278.9800109863281,172.5552892315787,140.08999633789062,135.83059519619755,325.8869694008101,271.0,175.19592350235882,142.69000244140625,137.32345788063844,333.0740001194204,277.54998779296875,109205100,102861700,38908400,37666900,133422800
2023-09-18,176.67510986328125,139.97999572753906,137.5523681640625,325.3037414550781,265.2799987792969,178.07485448429676,141.75,138.4978447839275,326.6284415872305,271.44000244140625,174.8882034479176,139.22000122070312,135.95997529868072,322.63455018467687,263.760009765625,175.19594549627539,140.47999572753906,135.95997529868072,324.058114839662,271.1600036621094,67257600,42823500,21861300,16834200,101543300
2023-09-19,177.76710510253906,137.6300048828125,137.3831787109375,324.8984069824219,266.5,178.32302815377042,138.83999633789062,137.75142852316634,325.6299802911353,267.8500061035156,175.84121799808253,135.55999755859375,135.96993710197103,320.8056813654168,261.20001220703125,176.22837977645918,138.6999969482422,136.7661336216356,322.44673584714667,264.3500061035156,51826900,61482500,20353700,16505900,103704000
2023-09-20,174.21315002441406,135.2899932861328,133.10365295410156,317.1083068847656,262.5899963378906,178.3925098170354,139.3699951171875,137.42299901850853,325.8276312763471,273.92999267578125,174.1237933470795,135.1999969482422,132.98421360328075,316.8512953749707,262.4599914550781,177.95570880879336,138.5500030517578,137.42299901850853,325.7485577739205,267.0400085449219,58436200,46263700,29927500,21436500,122514600
2023-09-21,172.66448974609375,129.3300018310547,129.81935119628906,315.88250732421875,255.6999969482422,175.01725608596104,132.24000549316406,131.6008274512888,321.6360782353787,260.8599853515625,172.59500693822505,129.30999755859375,129.45111656611377,311.40421928226147,254.2100067138672,173.27998896827123,131.94000244140625,130.81459306049098,315.6156002828941,257.8500061035156,63047900,70234800,31488700,35529500,119531000
2023-09-22,173.51824951171875,129.1199951171875,129.6302490234375,313.3913269042969,244.8800048828125,175.7915963241489,132.02999877929688,131.4017782750434,317.7806465273566,257.7900085449219,172.7836433268308,128.52000427246094,128.9833479050883,312.5411281531975,244.47999572753906,173.3991274596328,131.11000061035156,130.1378168923183,317.6521256558587,257.3999938964844,56725400,59904300,26397300,21447900,127524100
2023-09-25,174.79885864257812,131.27000427246094,130.48614501953125,313.9152526855469,246.99000549316406,175.6823824720043,131.77999877929688,130.54585709408724,314.04377354761226,247.10000610351562,172.88289328236814,128.77000427246094,128.34638135496135,311.404238631424,238.30999755859375,172.93253251615403,129.36000061035156,129.21223680839083,312.9760849775433,243.3800048828125,46172700,46017800,20094600,17836000,104636600
2023-09-26,170.70883178710938,125.9800033569336,127.958251953125,308.576904296875,244.1199951171875,173.92524796713502,130.38999938964844,129.73972818283227,312.27420215829727,249.5500030517578,170.41101154694528,125.27999877929688,126.61466938105363,306.4810789726441,241.66000366210938,173.54802313417602,130.1199951171875,129.1525391359743,311.5327634853885,242.97999572753906,64588900,73048200,25718700,26297600,101993600
2023-09-27,169.18995666503906,125.9800033569336,129.91885375976562,309.219482421875,240.5,171.78096710415326,127.4800033569336,130.27714140382253,310.71222512078947,245.3300018310547,167.8200077433672,124.12999725341797,127.95824144738631,306.15486316727345,234.5800018310547,171.36402481079512,125.76000213623047,127.95824144738631,308.73505530094553,244.25999450683594,66921800,66553400,22746500,19410100,136597200
2023-09-28,169.4480743408203,125.9800033569336,131.68043518066406,310.05975341796875,246.3800048828125,170.77832096236608,126.58000183105469,132.6657299926707,311.8787458429494,247.5500030517578,166.40040416763804,123.04000091552734,129.17242168676438,305.9175806621763,238.64999389648438,168.1078907839796,124.04000091552734,129.22218681213153,307.43997954346224,240.02000427246094,56294400,54555000,22513100,19683600,117058900
2023-09-29,169.96429443359375,127.12000274658203,130.23733520507812,312.1456604003906,250.22000122070312,171.81076180692196,129.14999389648438,133.41215879768615,315.82319717862225,254.77000427246094,169.10061419351356,126.31999969482422,129.739714333163,311.38446094140835,246.35000610351562,170.76839850543928,128.1999969482422,132.64581840280536,314.12283006246753,250.0,51814200,62377600,30848100,24140300,128346200
2023-10-02,172.48577880859375,129.4600067138672,133.5315704345703,318.1265869140625,251.60000610351562,173.03177998689333,130.47000122070312,133.78038084721268,318.21558609786393,254.27999877929688,169.6862901204567,126.54000091552734,130.54584548286175,311.58216015238867,242.6199951171875,169.97418853618043,127.27999877929688,130.5856636531467,312.66960950158256,244.80999755859375,52164500,48029700,22288000,20570000,123810400
2023-10-03,171.1456298828125,124.72000122070312,131.79986572265625,309.81268310546875,246.52999877929688,172.366691440067,128.52000427246094,133.62116005886995,317.72136350048436,250.02000427246094,169.57713912474932,124.25,131.21267669893393,307.65754476921865,244.4499969482422,171.0066491138284,128.05999755859375,133.3026905762113,317.1677281171495,248.61000061035156,49594600,51565000,22989400,21033500,101985300
2023-10-04,172.39646911621094,127.0,134.5965118408203,315.3190002441406,261.1600036621094,172.94247039530038,127.36000061035156,134.9249434701971,316.38668872589204,261.8599853515625,169.7260388902924,125.68000030517578,131.8993997738575,310.4156280697813,247.60000610351562,169.8451609338146,126.05999755859375,132.15815718510046,310.44528440709587,248.13999938964844,53020300,44203900,26752300,20720100,129721600
2023-10-05,173.6373748779297,125.95999908447266,134.4273223876953,315.7144470214844,260.04998779296875,174.17343922355133,126.7300033569336,134.84532213743643,316.3273949780159,263.6000061035156,171.42358924241523,124.33000183105469,132.81502028305357,311.30536698470246,256.25,172.52551359241795,126.70999908447266,134.4273223876953,315.4475399696837,260.0,48527900,39660600,19832600,16965600,119159200
2023-10-06,176.19859313964844,127.95999908447266,136.9253692626953,323.5242919921875,260.5299987792969,176.69495515352654,128.4499969482422,137.50261133155155,325.4322535375942,261.6499938964844,171.91993985589522,124.12999725341797,133.37234873185216,312.6893801694388,250.64999389648438,172.53543905358532,124.16000366210938,133.37234873185216,312.9365263852443,253.97999572753906,57224100,46795900,27583200,25645500,117947000
2023-10-09,177.68768310546875,128.25999450683594,137.76136779785156,326.0550537109375,259.6700134277344,177.74724412480685,128.7899932861328,138.27889778472175,326.5295551178962,261.3599853515625,174.52089096334598,124.76000213623047,134.96474077645817,319.49083600200555,252.0500030517578,175.52353680032698,126.22000122070312,136.28841418957376,321.0429214154338,255.30999755859375,42390800,38773700,19278100,19891200,101377900
2023-10-10,177.09205627441406,129.47999572753906,137.403076171875,324.64141845703125,263.6199951171875,178.4123811800482,130.74000549316406,139.05518115278088,327.3204751601556,268.94000244140625,176.65525523522464,128.0500030517578,136.67655393277659,323.92963610326484,257.6499938964844,176.8041729428218,128.82000732421875,137.8409849799401,327.1820587892371,257.75,43698000,42178600,27786600,20557100,122656000
2023-10-11,178.49179077148438,131.8300018310547,139.88124084472656,328.62542724609375,262.989990234375,178.54143000452555,132.0500030517578,140.43857383416284,329.02085519813727,268.6000061035156,176.30780084757703,129.61000061035156,137.9206132443408,325.38286976858666,260.8999938964844,176.90342620076967,129.74000549316406,137.9206132443408,327.4292177169471,266.20001220703125,47551100,40741800,25884300,20063200,103706300
2023-10-12,179.3951873779297,132.3300018310547,138.30874633789062,327.3797302246094,258.8699951171875,181.01331743803624,134.47999572753906,140.54804026123193,329.82153576980227,265.4100036621094,177.73732472140046,131.22999572753906,137.60211801793758,324.9675810152199,256.6300048828125,178.759844529376,132.1699981689453,140.37885098714375,326.7964688409997,262.9200134277344,56743100,55528600,24765500,19313100,111508100
2023-10-13,177.54872131347656,129.7899932861328,136.7064208984375,323.9889221191406,251.1199951171875,180.60629838312414,133.30999755859375,139.33385877066547,330.01926553838706,259.6000061035156,176.84388049788197,128.9499969482422,135.96993646362293,322.63453553932317,250.22000122070312,180.10001451689263,132.97999572753906,138.71681368426044,328.58583561463803,258.8999938964844,51427100,45786600,23420500,21072400,102073800
2023-10-16,177.41964721679688,132.5500030517578,138.43814086914062,328.84283447265625,253.9199981689453,177.7770284883398,133.07000732421875,138.9656178098258,332.30288097930014,255.39999389648438,175.22572035442593,130.42999267578125,137.33342186038425,326.8261132042618,248.47999572753906,175.46397958471027,130.69000244140625,137.51255809555218,327.2709582250178,250.0500030517578,52517000,42832900,28501900,22158000,88917200
2023-10-17,175.86106872558594,131.47000122070312,139.05517578125,328.2695007324219,254.85000610351562,177.12183257732815,132.5800018310547,139.23431200334724,329.65351356385685,257.17999267578125,173.5281761730158,128.7100067138672,136.5272532818645,323.67258696373347,247.0800018310547,175.36470667426025,130.38999938964844,137.9703659398381,325.8276948133406,250.10000610351562,57549400,49344600,23515800,18338500,93562900
2023-10-18,174.56060791015625,128.1300048828125,137.30357360839844,326.3417663574219,242.67999267578125,176.2879533547619,130.6699981689453,140.0504356733887,331.759222794045,254.6300048828125,173.8359235344459,127.51000213623047,136.7263315075888,324.55242999504236,242.0800018310547,174.3025050887744,129.89999389648438,138.7864742597851,328.6946033870838,252.6999969482422,54764400,42699500,23375000,23153600,125147800
2023-10-19,174.18336486816406,128.39999389648438,137.0945587158203,327.5379638671875,220.11000061035156,176.5460377577175,132.24000549316406,138.9954742091233,333.0344936244933,230.61000061035156,173.9153251388443,127.47000122070312,136.72632410734244,327.13264042852785,216.77999877929688,174.75913147519677,130.57000732421875,137.84099006998994,328.35847607866697,225.9499969482422,59302900,60961400,26066000,25052100,170772700
2023-10-20,171.6221466064453,125.16999816894531,134.9547882080078,322.9410705566406,211.99000549316406,174.14365914589465,128.1699981689453,137.213976060409,328.1311417316229,218.86000061035156,171.38388737014972,124.97000122070312,134.43725824267983,321.73499566730453,210.4199981689453,174.03445888939677,128.0500030517578,136.6765521940106,327.93341266679295,217.00999450683594,64189300,56343300,26315200,25012600,137734000
2023-10-23,171.7412567138672,126.55999755859375,135.85049438476562,325.5607604980469,212.0800018310547,172.7439025281915,127.87999725341797,137.00497842129087,328.93183835802176,216.97999572753906,168.69358667928853,123.9800033569336,133.31262496891244,320.6870445710428,202.50999450683594,169.66646713238327,124.62999725341797,134.39743479587233,321.7547029032871,210.0,55980100,48260000,26317900,24374700,150683400
2023-10-24,172.1780548095703,128.55999755859375,138.14950561523438,326.7569274902344,216.52000427246094,172.40637709061713,128.8000030517578,138.6968916178538,328.0519711439017,222.0500030517578,170.2025285754243,126.33999633789062,136.76612018289654,323.86038131335783,214.11000061035156,171.79089305137515,127.73999786376953,137.17417294722958,327.5181269130942,216.5,43816600,46477400,44814300,31153600,118231100
2023-10-25,169.85508728027344,121.38999938964844,125.0123291015625,336.7812194824219,212.4199981689453,171.80081789275204,126.33999633789062,127.69947905321253,342.24809258313576,220.10000610351562,169.40834934938033,120.79000091552734,124.47489759261396,333.7660175404183,212.1999969482422,170.62941081043056,126.04000091552734,127.5501988505263,341.08153951297123,215.8800048828125,57157000,74577500,84366200,55053800,107065100
2023-10-26,165.67568969726562,119.56999969482422,121.69816589355469,324.1470947265625,205.75999450683594,170.13302542466099,121.63999938964844,123.73841461751326,337.7302406507204,214.8000030517578,164.46456533744356,118.3499984741211,120.69296955110403,323.20792706940125,204.8800048828125,169.13036459936964,120.62999725341797,122.68345314790562,336.6526868052071,211.32000732421875,70625300,100419500,57061100,37828500,115112600
2023-10-27,166.99603271484375,127.73999786376953,121.58869171142578,326.045166015625,207.3000030517578,167.73065392902063,130.02000427246094,122.72326678236502,332.8762909295408,212.41000366210938,165.61614695891157,125.5199966430664,119.63801864923039,324.65125776087774,205.77000427246094,165.69556669674958,126.19999694824219,122.29531249468846,326.6580837937659,210.60000610351562,58499100,125309300,44566500,29856500,94881200
2023-10-30,169.05096435546875,132.7100067138672,123.86779022216797,333.4595642089844,197.36000061035156,169.92456632823416,133.0,124.80331991907411,335.5751503381647,210.8800048828125,167.6412980843576,128.55999755859375,122.16592770060555,328.04210819348634,194.6699981689453,167.79021577395145,129.72000122070312,122.62373800525754,329.60408920215934,209.27999877929688,51131000,72485500,28940100,22828100,136448200
2023-10-31,169.52749633789062,133.08999633789062,123.4896011352539,334.25042724609375,200.83999633789062,169.6565401685357,133.57000732421875,124.7734639348329,335.1302822914459,202.8000030517578,166.67836791176023,131.7100067138672,122.10621567689739,330.8694837708354,194.07000732421875,168.11782995408234,132.75,124.46493382160276,334.98200058976215,196.1199951171875,44846000,51589400,26292300,20265300,118068300
2023-11-01,172.70420837402344,137.0,125.84833526611328,342.11956787109375,205.66000366210938,172.9623111800798,137.35000610351562,125.88814585329975,343.45416345864317,205.99000549316406,168.88221462983017,133.7100067138672,123.13132913020155,335.7728398301243,197.85000610351562,169.75581666227828,133.9600067138672,123.47966227671677,335.9112561909914,204.0399932861328,56934900,61529400,30082400,28158800,121661700
2023-11-02,176.2779998779297,138.07000732421875,126.88337707519531,344.3439025878906,218.50999450683594,176.48646342563364,138.80999755859375,128.36628525589762,344.8480603761851,219.1999969482422,174.18335172794758,136.47000122070312,126.32604408767605,340.83440806099617,211.4499969482422,174.24291274157727,138.72999572753906,127.80895226837836,343.2762139918915,212.97000122070312,77334800,52236700,27124600,24348100,125987600
2023-11-03,175.3647003173828,138.60000610351562,128.4857177734375,348.7727355957031,219.9600067138672,175.53347673875106,139.49000549316406,128.91366444247774,350.34461211282445,226.3699951171875,172.08872301559984,137.4499969482422,127.25161251937237,343.36517506433484,218.39999389648438,172.97224682902157,138.99000549316406,127.41085484625512,345.6389384028993,221.14999389648438,79763700,44007200,26380100,23624000,119281000
2023-11-06,177.92591857910156,139.74000549316406,129.6302490234375,352.4601745605469,219.27000427246094,178.12446034988363,140.72999572753906,129.7198171439132,353.45865496757824,226.32000732421875,174.9279030004302,138.36000061035156,128.0577651016171,349.3164818069367,215.0,175.09666426298327,138.75999450683594,128.43596185853923,349.41534633116447,223.97999572753906,63841300,44970400,19052700,23828300,117335800
2023-11-07,180.4970703125,142.7100067138672,130.34683227539062,356.4145202636719,222.17999267578125,181.1125542952987,143.3699951171875,131.28236208699965,358.3224819200667,223.1199951171875,177.6678010828491,140.5,129.2620222539232,353.54763002740117,215.72000122070312,177.87626462319355,140.5500030517578,130.088074849574,355.29741447617323,219.97999572753906,70530000,53553500,29757300,25833900,116900100
2023-11-08,181.55931091308594,142.0800018310547,131.21266174316406,359.05401611328125,222.11000061035156,182.11523398810698,143.1199951171875,131.580911497814,359.7163510431648,224.14999389648438,180.26876654734838,141.22000122070312,130.1577079736882,356.43424222372255,217.63999938964844,181.023246561535,142.97000122070312,130.3468063259873,357.55134788937477,223.14999389648438,49340300,44521700,26425800,26767800,106584800
2023-11-09,181.08279418945312,140.60000610351562,129.62030029296875,356.57269287109375,209.97999572753906,182.78034380026955,142.64999389648438,131.91930647073386,360.6258970276353,220.8000030517578,180.48715371155149,139.83999633789062,129.45111100566407,356.2464429567003,206.67999267578125,181.62879543623518,142.02000427246094,131.33211744076144,358.1643000917095,219.75,53763500,36235400,23747800,24847300,142110500
2023-11-10,185.28753662109375,143.55999755859375,131.9591064453125,365.4501647949219,214.64999389648438,185.45653538852346,143.64999389648438,132.16811390496133,365.8752490282028,215.3800048828125,182.4346699752206,139.91000366210938,128.79424481480643,356.9483292832311,205.69000244140625,182.87204642986097,140.4600067138672,129.48096408570086,357.36351801413326,210.02999877929688,66133400,49287800,26913300,28042100,130994000
2023-11-13,183.69711303710938,142.58999633789062,131.4615020751953,362.4942932128906,223.7100067138672,184.91976812620925,143.22999572753906,131.95912303711475,364.2638685791425,225.39999389648438,183.11063780884533,140.6699981689453,130.62550250385542,361.7231982203745,211.61000061035156,184.7110299042217,142.0800018310547,131.1529795085951,364.0167223614231,215.60000610351562,43627500,35680600,18324800,19986500,140447600
2023-11-14,186.3213348388672,145.8000030517578,132.9842071533203,366.04327392578125,237.41000366210938,186.98733436699092,147.25999450683594,135.0543119616439,367.7041192770522,238.13999938964844,185.1881391216873,144.67999267578125,132.68564675621332,363.1566232763778,230.72000122070312,186.57977766288278,145.0,133.55150228019363,366.77484717464085,235.02999877929688,60108400,56674600,32395200,27683900,149771600
2023-11-15,186.887939453125,143.1999969482422,133.9794464111328,366.19189453125,242.83999633789062,188.36905250310778,147.2899932861328,134.38749919428832,369.6193319212851,246.6999969482422,186.65931635404164,142.58999633789062,132.93445466887385,363.65595302337914,236.4499969482422,186.72890587030213,147.05999755859375,134.2282568614201,367.78673199342217,239.2899932861328,53790500,63875700,23861500,26860100,150354000
2023-11-16,188.5778045654297,142.8300018310547,136.2784423828125,372.63079833984375,233.58999633789062,189.82034448090351,143.32000732421875,136.56707098789275,372.8090975451965,240.8800048828125,187.52411797622008,139.52000427246094,133.68087605419174,366.6971350089113,230.9600067138672,188.43864070160558,140.91000366210938,134.54673149706534,367.469795129225,239.49000549316406,54412900,49653500,28013200,27182300,136816800
2023-11-17,188.55792236328125,145.17999267578125,134.6661834716797,366.3702087402344,234.3000030517578,189.24380683321974,145.22999572753906,135.41261492113725,370.84767066024057,237.38999938964844,187.44461143684416,142.5399932861328,133.01407821886215,363.5470174090878,226.5399932861328,189.11457782649978,142.66000366210938,135.3529028349705,370.09481157714856,232.0,50922700,49636700,37240600,40157000,142532800
2023-11-20,190.30740356445312,146.1300048828125,135.6016845703125,373.8888244628906,235.60000610351562,190.76466491067268,146.6300048828125,136.0097373208595,375.305362924845,237.10000610351562,188.7467813740569,144.72999572753906,132.98419398288115,367.5094133597198,231.02000427246094,188.75671623264228,145.1300048828125,133.0538681927624,367.7273446792859,234.0399932861328,46505100,41951200,27815500,52465100,116320100
2023-11-21,189.50225830078125,143.89999389648438,136.31826782226562,369.5599060058594,241.1999969482422,190.37701130719432,144.0500030517578,136.52726009180356,372.680262575537,243.6199951171875,188.60763557529475,141.5,135.31307909148632,367.6282408658245,233.33999633789062,190.26766718139268,143.91000366210938,135.6414955150459,372.13544944909,235.0399932861328,38134500,71226000,22635300,28423100,122288000
2023-11-22,190.16824340820312,146.7100067138672,137.83103942871094,374.2949523925781,234.2100067138672,191.77857025832532,147.74000549316406,138.75660699373168,376.2167020543969,244.00999450683594,189.6911123355231,144.57000732421875,136.81588856208788,371.4420444315091,231.39999389648438,190.34717704028523,144.57000732421875,136.81588856208788,374.44353505087355,242.0399932861328,39617700,45669100,17813900,23345300,117950600
2023-11-24,188.8362579345703,146.74000549316406,136.0395965576172,373.8788757324219,235.4499969482422,189.76070040271065,147.1999969482422,137.4727471002464,374.4138035112927,238.75,188.12055368994098,145.32000732421875,135.3429303733346,371.61044336899096,232.3300018310547,189.7308806564948,146.6999969482422,137.3732168512701,373.7798105540461,233.75,24048300,22378400,12514300,10176600,65125200
2023-11-27,188.65731811523438,147.72999572753906,135.76092529296875,375.0477600097656,236.0800018310547,189.53207108953595,149.25999450683594,137.76135566285393,377.05868938301023,238.3300018310547,187.77263028176083,146.8800048828125,135.35287254722326,372.6604615641083,232.10000610351562,188.78654712309,147.52999877929688,135.38272858362578,373.2349912204299,236.88999938964844,40552600,53762400,23436500,22179200,112031800
2023-11-28,189.263671875,147.02999877929688,136.54718017578125,379.099365234375,246.72000122070312,189.9396214691522,147.60000610351562,136.59694530602604,379.39653058129164,247.0,188.26963995303524,145.52999877929688,134.7756508796034,374.6020715248377,234.00999450683594,188.64737693705334,146.97999572753906,135.43251415198907,374.7902863213691,236.67999267578125,38415400,42711700,18730000,20453100,148549900
2023-11-29,188.2398223876953,146.32000732421875,134.3477020263672,375.2855224609375,244.13999938964844,190.9435904601538,148.5399932861328,137.63198796354249,380.6842269423362,252.75,187.84221568139642,145.97000122070312,134.19840663801398,373.88878509131484,242.75999450683594,189.76069003248776,147.85000610351562,136.9154278069515,380.1493294028235,249.2100067138672,43014200,40610900,23967200,28963400,135401300
2023-11-30,188.8163604736328,146.08999633789062,131.89939880371094,375.344970703125,240.0800018310547,189.1841625986753,146.92999267578125,134.9050333890216,376.5138612366037,245.22000122070312,187.06686975200412,144.3300018310547,130.65534651348793,371.9373340529728,236.91000366210938,188.70701635554832,144.75999450683594,134.4074124729324,374.92890903622725,245.13999938964844,48794400,65814000,38988300,30554400,132353200
2023-12-01,190.09866333007812,147.02999877929688,131.23257446289062,370.9863586425781,238.8300018310547,190.41674564636727,147.25,131.48138489413483,374.60201085324076,240.19000244140625,188.10064953196948,145.5500030517578,130.04823438037886,367.8164543800959,231.89999389648438,189.19409067360718,146.0,131.23257446289062,373.2151890748226,233.13999938964844,45679300,39924600,31431200,33020400,121173500
2023-12-04,188.29945373535156,144.83999633789062,128.6549072265625,365.6669006347656,235.5800018310547,188.91576382150808,145.35000610351562,129.41128550101195,366.0432999492324,239.3699951171875,186.33127483914026,142.80999755859375,127.29142327486284,359.4855901354516,233.2899932861328,188.84617430866663,145.25,129.26200531072064,365.6272685167618,235.75,43389500,48294200,36669900,32063300,104099800
2023-12-05,192.26565551757812,146.8800048828125,130.36672973632812,369.0151062011719,238.72000122070312,193.23980256929687,148.57000732421875,131.51125173964408,369.56983497989864,246.66000366210938,189.0449865799245,143.1300048828125,127.63976171874135,362.18003142507666,233.6999969482422,189.07482149235318,143.5500030517578,128.33642794624606,363.00223923563857,233.8699951171875,66628400,46822400,27384800,23065000,137971100
